month,district,pincode,variety,temperature,rainfall,humidity,water_availability,suitability
6,Malappuram,676301,Panniyur 5,24.3,413.6,86.3,High,Recommended
6,Malappuram,676301,Panniyur 5,26.5,319.1,86.2,High,Recommended
6,Malappuram,676301,Panniyur 5,27.9,445.6,95.0,High,Plant with Care
6,Malappuram,676301,Panniyur 5,24.3,268.7,87.4,High,Recommended
6,Malappuram,676505,Panniyur 5,25.9,279.2,84.5,Medium,Recommended
6,Malappuram,676505,Panniyur 5,24.1,425.3,89.0,High,Recommended
6,Malappuram,676505,Panniyur 5,27.1,151.5,89.8,High,Recommended
6,Malappuram,676505,Panniyur 5,25.2,465.2,76.3,High,Recommended
6,Malappuram,676505,Panniyur 5,21.2,335.1,85.9,High,Recommended
6,Malappuram,679323,Panniyur 5,26.4,222.9,81.4,High,Recommended
6,Malappuram,679323,Panniyur 5,29.1,386.4,77.8,High,Recommended
6,Malappuram,679323,Panniyur 5,28.0,498.3,91.4,High,Plant with Care
6,Malappuram,679323,Panniyur 5,27.3,303.3,71.5,High,Recommended
6,Malappuram,679323,Panniyur 5,28.1,495.5,74.8,Medium,Recommended
7,Malappuram,676101,Panniyur 5,29.8,369.9,79.9,High,Recommended
7,Malappuram,676101,Panniyur 5,25.4,278.7,71.4,High,Recommended
7,Malappuram,676101,Panniyur 5,25.0,433.2,88.3,High,Recommended
7,Malappuram,676101,Panniyur 5,23.1,347.4,89.1,High,Recommended
7,Malappuram,676101,Panniyur 5,29.5,382.3,77.1,High,Recommended
7,Malappuram,676301,Panniyur 5,25.4,361.3,82.3,High,Recommended
7,Malappuram,676301,Panniyur 5,28.4,221.5,83.2,High,Recommended
7,Malappuram,676301,Panniyur 5,23.7,366.9,80.8,High,Recommended
7,Malappuram,676301,Panniyur 5,27.0,198.2,78.9,High,Recommended
7,Malappuram,676301,Panniyur 5,24.8,360.3,95.0,High,Recommended
7,Malappuram,676505,Panniyur 5,26.6,172.6,95.0,High,Recommended
7,Malappuram,676505,Panniyur 5,25.8,357.2,91.4,High,Recommended
7,Malappuram,676505,Panniyur 5,23.8,529.0,83.1,High,Recommended
7,Malappuram,676505,Panniyur 5,28.0,150.3,93.1,High,Recommended
7,Malappuram,676505,Panniyur 5,22.8,438.2,80.7,Medium,Recommended
7,Malappuram,679323,Panniyur 5,28.0,235.5,82.8,Medium,Recommended
7,Malappuram,679323,Panniyur 5,24.8,442.6,91.7,High,Plant with Care
7,Malappuram,679323,Panniyur 5,27.5,509.3,85.2,High,Plant with Care
7,Malappuram,679323,Panniyur 5,29.0,199.5,77.7,High,Recommended
7,Malappuram,679323,Panniyur 5,24.8,600.0,84.2,Medium,Recommended
8,Malappuram,676101,Panniyur 5,22.0,372.0,76.9,Medium,Recommended
8,Malappuram,676101,Panniyur 5,27.5,310.0,86.6,High,Recommended
8,Malappuram,676101,Panniyur 5,24.2,327.2,85.9,High,Recommended
8,Malappuram,676101,Panniyur 5,25.2,291.8,91.1,High,Recommended
8,Malappuram,676101,Panniyur 5,28.6,292.5,88.0,High,Recommended
8,Malappuram,676301,Panniyur 5,25.8,269.3,86.8,Medium,Recommended
8,Malappuram,676301,Panniyur 5,28.0,162.5,86.2,High,Recommended
8,Malappuram,676301,Panniyur 5,25.0,238.6,82.4,High,Recommended
8,Malappuram,676301,Panniyur 5,26.2,503.1,85.7,Medium,Plant with Care
8,Malappuram,676301,Panniyur 5,25.0,290.6,88.4,High,Recommended
8,Malappuram,676505,Panniyur 5,25.9,234.5,80.9,High,Recommended
8,Malappuram,676505,Panniyur 5,26.1,443.1,89.9,Medium,Plant with Care
8,Malappuram,676505,Panniyur 5,25.7,361.1,81.6,High,Recommended
8,Malappuram,676505,Panniyur 5,23.3,413.3,82.3,High,Plant with Care
8,Malappuram,676505,Panniyur 5,24.2,305.4,82.4,Medium,Recommended
8,Malappuram,679323,Panniyur 5,28.1,433.9,81.5,Medium,Plant with Care
8,Malappuram,679323,Panniyur 5,24.3,336.4,95.0,High,Plant with Care
8,Malappuram,679323,Panniyur 5,26.6,438.6,83.0,High,Plant with Care
8,Malappuram,679323,Panniyur 5,25.2,124.9,88.1,High,Recommended
8,Malappuram,679323,Panniyur 5,25.0,297.8,85.2,High,Recommended
9,Malappuram,676101,Panniyur 5,22.8,411.2,89.8,Medium,Plant with Care
9,Malappuram,676101,Panniyur 5,28.0,514.1,86.3,High,Plant with Care
9,Malappuram,676101,Panniyur 5,27.5,549.9,87.3,Medium,Plant with Care
9,Malappuram,676101,Panniyur 5,23.7,282.6,81.8,High,Recommended
9,Malappuram,676101,Panniyur 5,27.7,486.3,81.6,High,Plant with Care
9,Malappuram,676301,Panniyur 5,27.8,238.7,87.5,High,Recommended
9,Malappuram,676301,Panniyur 5,24.7,260.9,81.8,High,Recommended
9,Malappuram,676301,Panniyur 5,26.9,271.5,84.4,High,Recommended
9,Malappuram,676301,Panniyur 5,25.4,173.7,82.4,High,Recommended
9,Malappuram,676301,Panniyur 5,26.2,335.1,85.3,Medium,Recommended
9,Malappuram,676505,Panniyur 5,24.2,314.1,84.2,High,Recommended
9,Malappuram,676505,Panniyur 5,26.0,309.1,84.3,High,Recommended
9,Malappuram,676505,Panniyur 5,20.5,228.7,77.1,High,Recommended
9,Malappuram,676505,Panniyur 5,24.5,362.3,84.2,High,Recommended
9,Malappuram,676505,Panniyur 5,22.2,349.5,92.8,High,Plant with Care
9,Malappuram,679323,Panniyur 5,25.1,144.4,91.0,High,Plant with Care
9,Malappuram,679323,Panniyur 5,22.4,575.7,87.9,High,Plant with Care
9,Malappuram,679323,Panniyur 5,26.3,488.6,90.8,High,Plant with Care
9,Malappuram,679323,Panniyur 5,26.7,380.5,91.7,High,Plant with Care
9,Malappuram,679323,Panniyur 5,21.7,547.2,78.0,Medium,Plant with Care
10,Malappuram,676101,Panniyur 5,24.7,279.0,91.7,High,Plant with Care
10,Malappuram,676101,Panniyur 5,23.7,234.6,76.5,Medium,Recommended
10,Malappuram,676101,Panniyur 5,27.2,203.2,85.3,Medium,Recommended
10,Malappuram,676101,Panniyur 5,27.4,227.3,78.1,Medium,Recommended
10,Malappuram,676101,Panniyur 5,28.4,177.5,83.3,Medium,Recommended
10,Malappuram,676301,Panniyur 5,24.4,111.2,81.2,Low,Plant with Care
10,Malappuram,676301,Panniyur 5,22.2,112.3,76.6,High,Recommended
10,Malappuram,676301,Panniyur 5,29.6,144.0,69.0,Medium,Recommended
10,Malappuram,676301,Panniyur 5,29.2,199.2,73.5,Medium,Recommended
10,Malappuram,676301,Panniyur 5,22.9,384.5,92.2,High,Plant with Care
10,Malappuram,676505,Panniyur 5,25.3,302.1,77.4,High,Recommended
10,Malappuram,676505,Panniyur 5,27.3,166.5,82.5,Low,Plant with Care
10,Malappuram,676505,Panniyur 5,26.9,234.6,83.3,Medium,Recommended
10,Malappuram,676505,Panniyur 5,26.3,178.2,82.0,Medium,Recommended
10,Malappuram,676505,Panniyur 5,27.9,147.5,79.5,Low,Plant with Care
10,Malappuram,679323,Panniyur 5,26.0,271.8,65.4,High,Recommended
10,Malappuram,679323,Panniyur 5,27.4,334.8,93.4,High,Plant with Care
10,Malappuram,679323,Panniyur 5,28.0,130.6,73.4,Medium,Recommended
10,Malappuram,679323,Panniyur 5,28.5,182.5,74.5,Medium,Recommended
10,Malappuram,679323,Panniyur 5,27.5,155.8,84.9,Medium,Recommended
11,Malappuram,676101,Panniyur 5,27.2,248.9,70.5,High,Recommended
11,Malappuram,676101,Panniyur 5,25.4,5.5,88.3,High,Plant with Care
11,Malappuram,676101,Panniyur 5,27.6,133.5,66.1,High,Recommended
11,Malappuram,676101,Panniyur 5,25.5,160.3,69.3,High,Recommended
11,Malappuram,676101,Panniyur 5,29.0,237.5,79.1,Medium,Recommended
11,Malappuram,676301,Panniyur 5,24.5,304.3,80.3,High,Recommended
11,Malappuram,676301,Panniyur 5,27.7,168.0,90.1,High,Plant with Care
11,Malappuram,676301,Panniyur 5,27.8,276.1,79.3,High,Recommended
11,Malappuram,676301,Panniyur 5,29.5,161.5,76.8,Medium,Recommended
11,Malappuram,676301,Panniyur 5,25.0,207.4,83.2,Medium,Recommended
11,Malappuram,676505,Panniyur 5,28.2,201.4,95.0,Medium,Plant with Care
11,Malappuram,676505,Panniyur 5,30.0,210.2,82.9,Medium,Recommended
11,Malappuram,676505,Panniyur 5,27.3,151.3,95.0,High,Plant with Care
11,Malappuram,676505,Panniyur 5,26.6,139.0,80.4,Medium,Recommended
11,Malappuram,676505,Panniyur 5,29.1,212.8,80.4,Medium,Recommended
11,Malappuram,679323,Panniyur 5,31.6,303.8,76.7,High,Plant with Care
11,Malappuram,679323,Panniyur 5,27.0,295.7,89.6,High,Recommended
11,Malappuram,679323,Panniyur 5,24.7,175.0,87.0,Medium,Recommended
11,Malappuram,679323,Panniyur 5,27.0,153.3,67.7,High,Recommended
11,Malappuram,679323,Panniyur 5,26.1,201.2,80.2,High,Recommended
12,Malappuram,676101,Panniyur 5,25.5,79.5,81.7,Medium,Plant with Care
12,Malappuram,676101,Panniyur 5,26.8,113.7,56.7,High,Plant with Care
12,Malappuram,676101,Panniyur 5,23.7,47.8,75.8,Medium,Plant with Care
12,Malappuram,676101,Panniyur 5,22.7,21.6,48.0,High,Plant with Care
12,Malappuram,676101,Panniyur 5,24.3,67.8,78.4,Medium,Plant with Care
12,Malappuram,676301,Panniyur 5,23.3,23.6,71.6,Medium,Plant with Care
12,Malappuram,676301,Panniyur 5,22.6,45.2,62.3,Medium,Plant with Care
12,Malappuram,676301,Panniyur 5,25.1,44.3,69.8,Medium,Plant with Care
12,Malappuram,676301,Panniyur 5,26.6,68.9,60.8,Medium,Plant with Care
12,Malappuram,676301,Panniyur 5,22.8,72.4,66.5,Medium,Plant with Care
12,Malappuram,676505,Panniyur 5,24.2,58.0,68.1,Medium,Plant with Care
12,Malappuram,676505,Panniyur 5,24.0,85.5,65.5,High,Plant with Care
12,Malappuram,676505,Panniyur 5,22.0,56.0,65.6,Medium,Plant with Care
12,Malappuram,676505,Panniyur 5,24.5,87.6,88.4,Low,Not Recommended
12,Malappuram,676505,Panniyur 5,23.0,31.7,90.0,Low,Not Recommended
12,Malappuram,679323,Panniyur 5,29.1,17.8,67.0,Medium,Plant with Care
12,Malappuram,679323,Panniyur 5,23.5,0.0,76.2,Low,Not Recommended
12,Malappuram,679323,Panniyur 5,26.5,74.6,63.1,Low,Not Recommended
12,Malappuram,679323,Panniyur 5,26.3,58.6,74.0,Medium,Plant with Care
12,Malappuram,679323,Panniyur 5,22.6,24.7,86.1,High,Plant with Care
1,Malappuram,676101,Karimunda,28.7,0.0,54.0,Low,Not Recommended
1,Malappuram,676101,Karimunda,27.3,43.6,71.3,High,Plant with Care
1,Malappuram,676101,Karimunda,22.5,69.2,57.5,Medium,Plant with Care
1,Malappuram,676101,Karimunda,26.5,31.4,75.1,Low,Not Recommended
1,Malappuram,676101,Karimunda,23.8,44.9,66.4,High,Plant with Care
1,Malappuram,676301,Karimunda,20.4,12.4,69.0,High,Plant with Care
1,Malappuram,676301,Karimunda,23.2,44.7,70.6,Medium,Plant with Care
1,Malappuram,676301,Karimunda,25.5,21.3,88.0,Medium,Plant with Care
1,Malappuram,676301,Karimunda,25.9,10.2,67.1,High,Plant with Care
1,Malappuram,676301,Karimunda,25.3,77.5,68.9,High,Plant with Care
1,Malappuram,676505,Karimunda,26.3,47.8,68.7,High,Plant with Care
1,Malappuram,676505,Karimunda,26.5,23.4,82.9,Medium,Plant with Care
1,Malappuram,676505,Karimunda,21.7,113.0,79.3,Medium,Plant with Care
1,Malappuram,676505,Karimunda,28.8,41.4,67.1,High,Plant with Care
1,Malappuram,676505,Karimunda,25.7,50.0,71.0,Medium,Plant with Care
1,Malappuram,679323,Karimunda,22.6,23.5,64.3,Low,Not Recommended
1,Malappuram,679323,Karimunda,26.9,43.0,75.7,Low,Not Recommended
1,Malappuram,679323,Karimunda,23.6,26.3,54.1,Medium,Plant with Care
1,Malappuram,679323,Karimunda,28.6,38.1,68.8,High,Plant with Care
1,Malappuram,679323,Karimunda,26.5,41.5,79.8,Medium,Plant with Care
2,Malappuram,676101,Karimunda,24.7,97.4,72.5,High,Plant with Care
2,Malappuram,676101,Karimunda,26.4,85.6,63.3,Medium,Plant with Care
2,Malappuram,676101,Karimunda,21.3,5.7,63.6,Low,Not Recommended
2,Malappuram,676101,Karimunda,27.8,51.4,72.1,High,Plant with Care
2,Malappuram,676101,Karimunda,25.8,45.3,73.9,Low,Not Recommended
2,Malappuram,676301,Karimunda,22.5,31.2,74.8,Medium,Plant with Care
2,Malappuram,676301,Karimunda,26.6,74.3,65.6,Medium,Plant with Care
2,Malappuram,676301,Karimunda,24.3,42.1,72.5,High,Plant with Care
2,Malappuram,676301,Karimunda,21.3,25.2,57.9,Medium,Plant with Care
2,Malappuram,676301,Karimunda,23.7,49.7,40.0,High,Not Recommended
2,Malappuram,676505,Karimunda,26.9,0.0,71.3,Medium,Plant with Care
2,Malappuram,676505,Karimunda,24.2,13.2,81.9,High,Plant with Care
2,Malappuram,676505,Karimunda,25.8,72.1,80.5,Medium,Plant with Care
2,Malappuram,676505,Karimunda,22.8,36.5,74.8,Low,Not Recommended
2,Malappuram,676505,Karimunda,20.9,83.8,80.6,High,Plant with Care
2,Malappuram,679323,Karimunda,23.8,38.8,62.1,High,Plant with Care
2,Malappuram,679323,Karimunda,24.4,121.8,62.1,Low,Plant with Care
2,Malappuram,679323,Karimunda,26.5,43.0,59.2,High,Plant with Care
2,Malappuram,679323,Karimunda,22.7,91.1,63.1,Medium,Plant with Care
2,Malappuram,679323,Karimunda,26.5,23.1,80.5,Medium,Plant with Care
3,Malappuram,676101,Karimunda,30.9,162.0,76.6,High,Plant with Care
3,Malappuram,676101,Karimunda,32.4,75.1,80.5,Low,Not Recommended
3,Malappuram,676101,Karimunda,30.8,114.5,66.3,High,Plant with Care
3,Malappuram,676101,Karimunda,33.2,181.3,62.7,Low,Not Recommended
3,Malappuram,676101,Karimunda,31.6,146.9,67.8,Medium,Plant with Care
3,Malappuram,676301,Karimunda,30.1,155.7,87.2,Medium,Plant with Care
3,Malappuram,676301,Karimunda,33.1,245.5,62.0,Medium,Plant with Care
3,Malappuram,676301,Karimunda,34.2,49.4,84.4,Low,Not Recommended
3,Malappuram,676301,Karimunda,32.9,111.6,68.0,Medium,Plant with Care
3,Malappuram,676301,Karimunda,30.4,150.9,79.2,High,Plant with Care
3,Malappuram,676505,Karimunda,31.0,155.0,75.5,High,Plant with Care
3,Malappuram,676505,Karimunda,33.1,150.7,67.8,High,Plant with Care
3,Malappuram,676505,Karimunda,29.5,69.5,77.5,Low,Not Recommended
3,Malappuram,676505,Karimunda,30.3,191.6,84.6,Medium,Plant with Care
3,Malappuram,676505,Karimunda,33.8,149.7,73.1,Medium,Plant with Care
3,Malappuram,679323,Karimunda,34.3,88.6,71.4,Medium,Plant with Care
3,Malappuram,679323,Karimunda,32.3,166.3,71.1,Medium,Plant with Care
3,Malappuram,679323,Karimunda,30.5,221.8,70.4,Low,Not Recommended
3,Malappuram,679323,Karimunda,34.9,137.7,85.5,Medium,Plant with Care
3,Malappuram,679323,Karimunda,32.9,124.5,75.3,Low,Not Recommended
4,Malappuram,676101,Karimunda,30.6,183.2,67.7,Low,Not Recommended
4,Malappuram,676101,Karimunda,31.5,160.1,81.2,Low,Not Recommended
4,Malappuram,676101,Karimunda,35.7,197.2,76.7,Low,Not Recommended
4,Malappuram,676101,Karimunda,29.6,153.8,75.0,Medium,Recommended
4,Malappuram,676101,Karimunda,32.8,119.9,82.2,High,Plant with Care
4,Malappuram,676301,Karimunda,29.9,140.6,89.2,Low,Not Recommended
4,Malappuram,676301,Karimunda,29.8,198.9,60.1,Medium,Recommended
4,Malappuram,676301,Karimunda,31.1,108.1,72.0,Low,Not Recommended
4,Malappuram,676301,Karimunda,30.9,83.2,53.7,Low,Not Recommended
4,Malappuram,676301,Karimunda,31.0,207.0,77.9,High,Plant with Care
4,Malappuram,676505,Karimunda,30.9,59.7,92.1,Medium,Not Recommended
4,Malappuram,676505,Karimunda,31.9,72.9,63.1,Medium,Plant with Care
4,Malappuram,676505,Karimunda,30.3,105.2,88.9,High,Plant with Care
4,Malappuram,676505,Karimunda,29.1,114.3,65.2,Medium,Plant with Care
4,Malappuram,676505,Karimunda,33.8,79.8,77.9,Medium,Plant with Care
4,Malappuram,679323,Karimunda,33.1,147.0,79.0,Medium,Plant with Care
4,Malappuram,679323,Karimunda,28.4,137.0,63.3,Medium,Plant with Care
4,Malappuram,679323,Karimunda,31.0,172.6,86.5,Medium,Plant with Care
4,Malappuram,679323,Karimunda,34.2,109.9,73.5,High,Plant with Care
4,Malappuram,679323,Karimunda,31.6,190.9,65.1,Low,Not Recommended
5,Malappuram,676101,Karimunda,30.0,121.1,83.2,High,Plant with Care
5,Malappuram,676101,Karimunda,35.0,153.3,83.9,Medium,Plant with Care
5,Malappuram,676101,Karimunda,30.7,152.5,72.5,High,Plant with Care
5,Malappuram,676101,Karimunda,31.4,149.5,68.4,Medium,Plant with Care
5,Malappuram,676101,Karimunda,33.1,91.4,61.9,Medium,Plant with Care
5,Malappuram,676301,Karimunda,32.1,79.0,84.2,Low,Not Recommended
5,Malappuram,676301,Karimunda,28.2,176.1,90.7,High,Plant with Care
5,Malappuram,676301,Karimunda,27.9,122.4,91.9,Medium,Plant with Care
5,Malappuram,676301,Karimunda,32.3,188.1,60.0,Medium,Plant with Care
5,Malappuram,676301,Karimunda,31.8,79.5,71.2,Low,Not Recommended
5,Malappuram,676505,Karimunda,32.6,115.9,76.9,Medium,Plant with Care
5,Malappuram,676505,Karimunda,30.7,83.2,82.7,Medium,Plant with Care
5,Malappuram,676505,Karimunda,29.6,115.0,85.1,Low,Not Recommended
5,Malappuram,676505,Karimunda,28.1,221.2,86.4,Medium,Plant with Care
5,Malappuram,676505,Karimunda,31.2,120.9,78.4,Low,Not Recommended
5,Malappuram,679323,Karimunda,35.3,103.5,73.9,Medium,Not Recommended
5,Malappuram,679323,Karimunda,32.1,114.3,72.5,High,Plant with Care
5,Malappuram,679323,Karimunda,32.8,57.0,70.4,Low,Not Recommended
5,Malappuram,679323,Karimunda,30.0,116.7,74.3,Medium,Plant with Care
5,Malappuram,679323,Karimunda,30.8,117.2,81.5,Medium,Plant with Care
6,Malappuram,676101,Karimunda,26.2,157.1,76.2,High,Recommended
6,Malappuram,676101,Karimunda,26.6,258.7,88.7,High,Recommended
6,Malappuram,676101,Karimunda,26.7,164.1,86.5,High,Recommended
6,Malappuram,676101,Karimunda,25.3,337.8,87.2,Medium,Recommended
6,Malappuram,676101,Karimunda,25.0,436.7,86.4,High,Plant with Care
6,Malappuram,676301,Karimunda,25.0,442.9,80.8,Medium,Recommended
6,Malappuram,676301,Karimunda,28.6,357.6,69.0,Medium,Recommended
6,Malappuram,676301,Karimunda,26.3,364.1,82.2,Medium,Recommended
6,Malappuram,676301,Karimunda,25.9,437.7,83.7,High,Recommended
6,Malappuram,676301,Karimunda,27.1,169.6,85.8,High,Recommended
6,Malappuram,676505,Karimunda,26.3,454.3,81.4,High,Recommended
6,Malappuram,676505,Karimunda,25.3,383.3,81.4,Medium,Recommended
6,Malappuram,676505,Karimunda,27.0,509.7,83.0,High,Plant with Care
6,Malappuram,676505,Karimunda,28.0,444.4,83.9,High,Recommended
6,Malappuram,676505,Karimunda,28.0,278.3,95.0,High,Recommended
6,Malappuram,679323,Karimunda,26.7,478.9,82.4,High,Recommended
6,Malappuram,679323,Karimunda,27.1,486.3,93.7,High,Plant with Care
6,Malappuram,679323,Karimunda,26.6,450.9,78.0,High,Recommended
6,Malappuram,679323,Karimunda,26.9,310.5,85.8,High,Recommended
6,Malappuram,679323,Karimunda,27.3,411.7,82.7,High,Recommended
7,Malappuram,676101,Karimunda,25.5,559.8,86.3,High,Plant with Care
7,Malappuram,676101,Karimunda,32.4,212.0,78.3,High,Recommended
7,Malappuram,676101,Karimunda,30.1,299.9,87.4,Medium,Recommended
7,Malappuram,676101,Karimunda,23.6,361.0,95.0,High,Recommended
7,Malappuram,676101,Karimunda,28.2,356.2,86.0,High,Recommended
7,Malappuram,676301,Karimunda,27.8,274.2,85.7,Medium,Recommended
7,Malappuram,676301,Karimunda,25.5,588.7,85.0,High,Plant with Care
7,Malappuram,676301,Karimunda,27.6,393.5,78.6,High,Recommended
7,Malappuram,676301,Karimunda,26.2,373.8,79.2,Medium,Recommended
7,Malappuram,676301,Karimunda,22.5,512.9,82.2,High,Plant with Care
7,Malappuram,676505,Karimunda,25.7,380.8,84.5,High,Recommended
7,Malappuram,676505,Karimunda,24.5,268.2,80.0,Medium,Recommended
7,Malappuram,676505,Karimunda,22.2,385.1,83.3,High,Recommended
7,Malappuram,676505,Karimunda,27.5,210.0,87.7,High,Recommended
7,Malappuram,676505,Karimunda,27.7,465.1,89.1,High,Plant with Care
7,Malappuram,679323,Karimunda,26.1,226.1,80.9,High,Recommended
7,Malappuram,679323,Karimunda,26.4,389.1,80.5,High,Recommended
7,Malappuram,679323,Karimunda,25.5,600.0,76.5,High,Plant with Care
7,Malappuram,679323,Karimunda,26.9,571.7,82.6,High,Plant with Care
7,Malappuram,679323,Karimunda,24.9,430.6,85.5,High,Plant with Care
8,Malappuram,676101,Karimunda,27.4,494.1,81.2,High,Plant with Care
8,Malappuram,676101,Karimunda,28.5,310.1,93.4,High,Plant with Care
8,Malappuram,676101,Karimunda,25.8,391.4,82.9,High,Recommended
8,Malappuram,676101,Karimunda,28.0,600.0,86.3,High,Plant with Care
8,Malappuram,676101,Karimunda,27.6,299.9,77.7,High,Recommended
8,Malappuram,676301,Karimunda,25.1,354.9,77.4,Medium,Recommended
8,Malappuram,676301,Karimunda,25.8,225.5,90.2,High,Plant with Care
8,Malappuram,676301,Karimunda,24.9,450.7,77.1,High,Plant with Care
8,Malappuram,676301,Karimunda,28.4,263.0,84.3,High,Recommended
8,Malappuram,676301,Karimunda,31.3,401.0,92.4,High,Not Recommended
8,Malappuram,676505,Karimunda,25.0,354.5,87.0,High,Plant with Care
8,Malappuram,676505,Karimunda,26.0,271.5,80.1,High,Recommended
8,Malappuram,676505,Karimunda,26.4,397.0,90.2,High,Plant with Care
8,Malappuram,676505,Karimunda,24.7,518.3,80.6,High,Plant with Care
8,Malappuram,676505,Karimunda,23.5,301.7,82.3,High,Recommended
8,Malappuram,679323,Karimunda,25.4,298.0,91.9,High,Plant with Care
8,Malappuram,679323,Karimunda,29.6,371.0,81.2,High,Recommended
8,Malappuram,679323,Karimunda,26.9,246.1,83.9,High,Recommended
8,Malappuram,679323,Karimunda,23.3,284.6,89.2,High,Recommended
8,Malappuram,679323,Karimunda,26.5,277.6,76.6,High,Recommended
9,Malappuram,676101,Karimunda,24.4,249.3,82.4,Medium,Recommended
9,Malappuram,676101,Karimunda,27.9,107.7,77.6,High,Recommended
9,Malappuram,676101,Karimunda,25.3,297.0,83.7,High,Recommended
9,Malappuram,676101,Karimunda,29.6,364.2,95.0,Medium,Plant with Care
9,Malappuram,676101,Karimunda,24.4,432.8,84.1,High,Plant with Care
9,Malappuram,676301,Karimunda,23.3,100.3,83.1,Medium,Recommended
9,Malappuram,676301,Karimunda,25.7,398.6,84.4,High,Recommended
9,Malappuram,676301,Karimunda,25.1,337.5,95.0,High,Plant with Care
9,Malappuram,676301,Karimunda,26.9,382.6,83.2,High,Recommended
9,Malappuram,676301,Karimunda,26.4,334.8,91.9,Medium,Plant with Care
9,Malappuram,676505,Karimunda,25.6,306.9,81.9,High,Recommended
9,Malappuram,676505,Karimunda,25.5,528.4,91.0,High,Not Recommended
9,Malappuram,676505,Karimunda,27.8,309.8,88.4,High,Plant with Care
9,Malappuram,676505,Karimunda,25.9,259.2,90.4,High,Plant with Care
9,Malappuram,676505,Karimunda,20.6,379.5,86.5,Medium,Plant with Care
9,Malappuram,679323,Karimunda,20.2,450.9,84.4,High,Plant with Care
9,Malappuram,679323,Karimunda,27.4,437.7,88.6,Medium,Plant with Care
9,Malappuram,679323,Karimunda,24.4,248.0,81.9,High,Recommended
9,Malappuram,679323,Karimunda,23.5,308.1,91.5,Medium,Plant with Care
9,Malappuram,679323,Karimunda,26.3,350.5,81.8,High,Recommended
10,Malappuram,676101,Karimunda,25.9,266.9,67.0,Medium,Recommended
10,Malappuram,676101,Karimunda,31.7,174.6,79.1,Medium,Plant with Care
10,Malappuram,676101,Karimunda,26.6,249.5,80.1,Medium,Recommended
10,Malappuram,676101,Karimunda,29.2,150.0,82.9,Low,Plant with Care
10,Malappuram,676101,Karimunda,28.1,318.8,72.7,High,Plant with Care
10,Malappuram,676301,Karimunda,23.8,226.4,81.5,Medium,Recommended
10,Malappuram,676301,Karimunda,27.6,226.7,83.6,High,Recommended
10,Malappuram,676301,Karimunda,23.3,249.3,92.6,Medium,Plant with Care
10,Malappuram,676301,Karimunda,27.0,112.7,86.3,High,Plant with Care
10,Malappuram,676301,Karimunda,28.4,213.6,76.1,High,Recommended
10,Malappuram,676505,Karimunda,28.7,114.7,94.0,High,Plant with Care
10,Malappuram,676505,Karimunda,29.6,145.6,71.2,Medium,Plant with Care
10,Malappuram,676505,Karimunda,24.7,144.4,85.9,Low,Plant with Care
10,Malappuram,676505,Karimunda,21.8,100.7,81.8,Medium,Plant with Care
10,Malappuram,676505,Karimunda,27.2,193.0,67.6,High,Recommended
10,Malappuram,679323,Karimunda,27.7,291.2,78.5,High,Recommended
